a01,Savings in the past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
4654,1,1,-0.168347236,1.056112399,0.934376058
4656,1,0,-0.236235418,-1.120578168,-0.493815326
4657,1,1,-0.201625757,1.056112399,0.934376058
4658,1,1,-0.216268305,1.056112399,-0.493815326
4659,0,0,-0.236235418,-1.120578168,-0.493815326
4660,1,1,-0.049875704,1.056112399,0.934376058
4661,0,0,-0.236235418,-1.120578168,-0.493815326
4662,1,1,-0.235170505,0.693330638,-0.493815326
4663.1,1,1,-0.233573136,1.056112399,-0.493815326
4663.2,1,1,-0.186317637,1.056112399,0.934376058
4665,1,0,-0.236235418,-1.120578168,-0.493815326
4667.1,0,0,-0.236235418,-1.120578168,-0.493815326
4667.2,1,1,-0.218265017,0.693330638,-0.493815326
4668,0,0,-0.236235418,-1.120578168,-0.493815326
4669,1,1,-0.152526628,1.056112399,2.362567443
4670,1,0,-0.236235418,-1.120578168,-0.493815326
4671,1,1,-0.198297904,1.056112399,0.934376058
4672,0,0,-0.236235418,-1.120578168,-0.493815326
4673,0,0,-0.236235418,-1.120578168,-0.493815326
4674,1,1,0.429334988,-0.757796407,-0.493815326
4675,1,1,1.760475799,1.41889416,-0.493815326
4676,1,0,-0.236235418,-1.120578168,-0.493815326
4677,1,1,0.69556315,0.693330638,0.934376058
4678,1,0,-0.236235418,-1.120578168,-0.493815326
4679,0,0,-0.236235418,-1.120578168,-0.493815326
4680,1,1,-0.230578069,1.056112399,-0.493815326
4681,0,0,-0.236235418,-1.120578168,-0.493815326
4682,1,1,-0.22292401,1.056112399,0.934376058
4683,1,1,-0.233905921,1.056112399,-0.493815326
4685,1,0,-0.236235418,-1.120578168,-0.493815326
4686,1,1,-0.22292401,1.056112399,-0.493815326
4687,1,1,-0.137730998,1.056112399,2.362567443
4688,1,1,0.101308614,1.056112399,3.790758827
4689,0,0,-0.236235418,-1.120578168,-0.493815326
4690,1,1,0.096549785,0.693330638,-0.493815326
4691,1,1,-0.036564296,-0.757796407,-0.493815326
4692,1,1,1.074272711,-0.395014646,3.790758827
4693,1,0,-0.236235418,-1.120578168,-0.493815326
4694.1,1,1,-0.195435952,1.056112399,0.934376058
4694.2,1,1,-0.200161502,1.056112399,0.934376058
4695,1,1,-0.049875704,1.056112399,0.934376058
4696,1,1,-0.183655356,1.056112399,0.934376058
4697,1,1,-0.156366969,-0.395014646,-0.493815326
4698,1,1,-0.22292401,1.056112399,-0.493815326
4699,1,1,-0.213606024,1.41889416,3.790758827
4700,0,0,-0.236235418,-1.120578168,-0.493815326
4701,1,1,1.178101694,1.41889416,0.934376058
4702,1,1,0.096549785,0.693330638,0.934376058
4703,1,1,-0.163122509,1.056112399,0.934376058
4704,1,1,-0.004450524,0.693330638,0.934376058
4705,1,1,-0.202956897,0.693330638,-0.493815326
4706,0,0,-0.236235418,-1.120578168,-0.493815326
4707,1,1,-0.169678377,-0.395014646,-0.493815326
4708.1,1,1,-0.209612601,0.693330638,-0.493815326
4708.2,0,0,-0.236235418,-1.120578168,-0.493815326
4709,1,1,0.38048212,1.056112399,0.934376058
4710,1,1,-0.002620205,1.056112399,2.362567443
4711,1,1,0.163106826,-0.395014646,-0.493815326
4712,0,0,-0.236235418,-1.120578168,-0.493815326
4713,1,1,-0.172340659,0.693330638,0.934376058
4714,1,1,-0.129744153,1.056112399,0.934376058
4715,1,1,-0.00994148,0.693330638,0.934376058
4716,0,0,-0.236235418,-1.120578168,-0.493815326
4717,1,1,-0.188746969,0.693330638,0.934376058
4718,1,1,-0.196301193,0.693330638,-0.493815326
4719,1,1,-0.210943742,0.693330638,2.362567443
4720,1,1,2.266309308,0.693330638,2.362567443
4721,0,0,-0.236235418,-1.120578168,-0.493815326
4723,1,0,-0.236235418,-1.120578168,-0.493815326
4724,0,0,-0.236235418,-1.120578168,-0.493815326
4726,0,0,-0.236235418,-1.120578168,-0.493815326
4727,1,1,-0.215782439,1.056112399,-0.493815326
4728,1,1,-0.089809928,0.693330638,0.934376058
4729,1,0,-0.236235418,-1.120578168,-0.493815326
4730,0,0,-0.236235418,-1.120578168,-0.493815326
4732,0,0,-0.236235418,-1.120578168,-0.493815326
4733,1,1,-0.167681666,1.056112399,0.934376058
4734,1,0,-0.236235418,-1.120578168,-0.493815326
4735,1,1,-0.169678377,-0.757796407,-0.493815326
4736,1,1,-0.196301193,0.693330638,-0.493815326
4737,1,1,-0.198856984,1.056112399,-0.493815326
4738,1,0,-0.236235418,-1.120578168,-0.493815326
4739,0,0,-0.236235418,-1.120578168,-0.493815326
4740.1,1,1,-0.069842816,-0.757796407,-0.493815326
4740.2,1,0,-0.236235418,-1.120578168,-0.493815326
4741,1,1,0.392728616,1.41889416,6.647141596
4742,1,1,-0.198564133,1.056112399,0.934376058
4743,1,1,0.096549785,-0.757796407,-0.493815326
4745,1,0,-0.236235418,-1.120578168,-0.493815326
4746,1,1,0.470933138,1.056112399,0.934376058
4747,1,1,-0.205619179,1.056112399,0.934376058
4748,1,1,0.578356202,1.056112399,0.934376058
4749,1,1,-0.225919076,1.056112399,-0.493815326
4750,1,1,-0.175668511,1.056112399,2.362567443
4751,1,1,-0.036564296,-0.757796407,-0.493815326
4752,1,1,-0.208947031,1.056112399,0.934376058
4753,1,1,-0.214271594,1.056112399,-0.493815326
4754,1,0,-0.236235418,-1.120578168,-0.493815326
4755,1,0,-0.236235418,-1.120578168,-0.493815326
4756,1,1,-0.219596157,1.056112399,0.934376058
4757,1,1,0.762120191,-0.757796407,-0.493815326
4758,1,1,0.446639819,1.41889416,0.934376058
4759,1,1,0.429334988,-0.757796407,-0.493815326
4761.1,1,1,0.033986167,1.056112399,0.934376058
4761.2,1,1,-0.226251862,1.056112399,-0.493815326
4762,1,1,5.753898234,-0.757796407,-0.493815326
4764,0,0,-0.236235418,-1.120578168,-0.493815326
4765,1,1,-0.159694821,1.056112399,2.362567443
4766,1,1,-0.22292401,1.056112399,-0.493815326
4767,1,1,-0.208427886,0.693330638,-0.493815326
4768,1,1,0.122979586,1.056112399,3.790758827
4769,0,0,-0.236235418,-1.120578168,-0.493815326
4770,1,1,-0.214071923,1.056112399,-0.493815326
4771.11,1,0,-0.236235418,-1.120578168,-0.493815326
4771.12,1,0,-0.236235418,-1.120578168,-0.493815326
4771.13,1,0,-0.236235418,-1.120578168,-0.493815326
4771.2,1,1,0.471445628,1.056112399,0.934376058
4772,1,1,-0.214837329,1.056112399,-0.493815326
4773,1,1,-0.216268305,1.056112399,-0.493815326
4774,1,1,-0.202956897,1.056112399,-0.493815326
4775,1,1,-0.201958542,1.056112399,-0.493815326
4776,1,1,-0.103121336,-0.757796407,-0.493815326
4777,1,1,-0.149318578,1.056112399,2.362567443
4778,1,1,-0.163022673,1.056112399,0.934376058
4779,1,1,-0.230245284,1.056112399,-0.493815326
4780,1,1,-0.036564296,-0.757796407,-0.493815326
4781,1,1,0.36322388,1.056112399,2.362567443
4782.1,1,1,-0.189645489,1.056112399,-0.493815326
4782.2,1,0,-0.236235418,-1.120578168,-0.493815326
4783,0,0,-0.236235418,-1.120578168,-0.493815326
4784,0,0,-0.236235418,-1.120578168,-0.493815326
4785,1,1,-0.228068869,1.056112399,-0.493815326
4786,1,1,-0.189645489,1.056112399,-0.493815326
4787,0,0,-0.236235418,-1.120578168,-0.493815326
4788.1,1,1,-0.189645489,1.056112399,0.934376058
4788.2,1,1,-0.123088449,1.056112399,0.934376058
4788.3,1,1,-0.180340815,1.056112399,2.362567443
4789,1,1,-0.19853751,0.693330638,-0.493815326
4790.1,0,0,-0.236235418,-1.120578168,-0.493815326
4790.2,0,0,-0.236235418,-1.120578168,-0.493815326
4791,1,1,0.123778271,1.056112399,2.362567443
4792,1,1,1.833688544,0.693330638,0.934376058
4793,1,0,-0.236235418,-1.120578168,-0.493815326
4794,1,1,-0.201625757,1.056112399,0.934376058
4795,1,1,-0.129744153,0.693330638,-0.493815326
4796,0,0,-0.236235418,-1.120578168,-0.493815326
4797,0,0,-0.236235418,-1.120578168,-0.493815326
4798,1,1,-0.16483968,1.056112399,0.934376058
4799,1,1,0.036648449,0.693330638,0.934376058
4800,1,1,-0.22425515,1.056112399,-0.493815326
4801,1,1,0.429334988,-0.757796407,-0.493815326
4802,1,1,0.116516897,-0.757796407,0.934376058
4803,1,0,-0.236235418,-1.120578168,-0.493815326
4804,1,0,-0.236235418,-1.120578168,-0.493815326
4805,1,1,-0.096465632,1.056112399,-0.493815326
4806,1,1,0.595727589,-0.757796407,-0.493815326
4807,1,0,-0.236235418,-1.120578168,-0.493815326
4808,1,1,-0.016597184,-1.120578168,-0.493815326
4809,1,1,0.545809809,1.056112399,3.790758827
4810,1,1,-0.202956897,0.693330638,-0.493815326
4811,1,1,-0.169678377,1.056112399,-0.493815326
4812,1,1,0.173090382,1.056112399,3.790758827
4813,1,1,-0.096465632,1.056112399,2.362567443
4814,1,0,-0.236235418,-1.120578168,-0.493815326
4815,1,0,-0.236235418,-1.120578168,-0.493815326
4816,1,1,1.427690597,-0.757796407,-0.493815326
4817,1,1,0.429334988,-0.757796407,-0.493815326
4818,1,0,-0.236235418,-1.120578168,-0.493815326
4819,1,1,0.029992745,-0.757796407,-0.493815326
4820,1,0,-0.236235418,-1.120578168,-0.493815326
4821,1,0,-0.236235418,-1.120578168,-0.493815326
4822,1,0,-0.236235418,-1.120578168,-0.493815326
4824,1,0,-0.236235418,-1.120578168,-0.493815326
4825,1,1,-0.228248573,0.693330638,-0.493815326
4826.1,1,1,-0.226251862,1.056112399,-0.493815326
4826.2,1,1,-0.169678377,0.693330638,-0.493815326
4827.1,1,1,-0.234238706,1.056112399,-0.493815326
4827.2,1,1,-0.232907566,1.056112399,-0.493815326
4828,1,0,-0.236235418,-1.120578168,-0.493815326
4829,1,0,-0.236235418,-1.120578168,-0.493815326
4830,1,1,0.598389871,0.693330638,0.934376058
4831,1,1,-0.202956897,1.056112399,-0.493815326
4832,1,0,-0.236235418,-1.120578168,-0.493815326
4833,1,0,-0.236235418,-1.120578168,-0.493815326
4834.1,1,0,-0.236235418,-1.120578168,-0.493815326
4834.2,1,0,-0.236235418,-1.120578168,-0.493815326
4835,1,1,0.66228463,1.056112399,3.790758827
4836,1,1,-0.189645489,1.056112399,0.934376058
4837,1,0,-0.236235418,-1.120578168,-0.493815326
4840.2,1,1,0.562449069,-0.757796407,-0.493815326
4841,1,1,0.344807547,0.693330638,0.934376058
4842,1,0,-0.236235418,-1.120578168,-0.493815326
4844,1,1,0.762120191,-0.757796407,-0.493815326
4845,1,1,-0.103121336,-0.757796407,-0.493815326
4846.1,1,0,-0.236235418,-1.120578168,-0.493815326
4846.2,1,1,1.454313413,0.693330638,0.934376058
4847,1,1,0.163106826,0.693330638,-0.493815326
4849,1,0,-0.236235418,-1.120578168,-0.493815326
4850,1,0,-0.236235418,-1.120578168,-0.493815326
4851,1,1,-0.185652067,1.056112399,0.934376058
4852,1,1,-0.089809928,0.693330638,-0.493815326
4853,1,0,-0.236235418,-1.120578168,-0.493815326
4854,0,0,-0.236235418,-1.120578168,-0.493815326
4855,1,1,-0.163022673,1.056112399,-0.493815326
4856,1,1,-0.216268305,0.693330638,-0.493815326
4857,1,1,0.562449069,-0.757796407,-0.493815326
4858,1,0,-0.236235418,-1.120578168,-0.493815326
4859,1,0,-0.236235418,-1.120578168,-0.493815326
4860,1,1,-0.153704687,1.056112399,2.362567443
4861,1,1,-0.189645489,-0.757796407,-0.493815326
4862,1,0,-0.236235418,-1.120578168,-0.493815326
4863.1,1,1,-0.182989785,0.693330638,-0.493815326
4863.2,1,0,-0.236235418,-1.120578168,-0.493815326
4865,1,1,-0.207882118,1.056112399,-0.493815326
4866.1,1,0,-0.236235418,-1.120578168,-0.493815326
4866.2,1,1,-0.20761589,1.056112399,-0.493815326
4867,1,1,-0.182989785,0.693330638,-0.493815326
4868,0,0,-0.236235418,-1.120578168,-0.493815326
4869,1,1,-0.202956897,1.056112399,-0.493815326
4870,1,1,0.13648401,0.693330638,-0.493815326
4871,1,1,-0.205619179,1.056112399,0.934376058
4872,1,1,-0.158629908,1.056112399,0.934376058
4873,1,1,0.076582673,1.056112399,2.362567443
4874,1,1,-0.227583002,1.056112399,-0.493815326
4875,1,0,-0.236235418,-1.120578168,-0.493815326
4877,1,0,-0.236235418,-1.120578168,-0.493815326
4878,1,0,-0.236235418,-1.120578168,-0.493815326
4879,1,1,-0.196301193,1.056112399,-0.493815326
4881.1,1,1,-0.103121336,1.056112399,-0.493815326
4881.2,1,0,-0.236235418,-1.120578168,-0.493815326
4882,1,1,0.56311464,1.056112399,0.934376058
4883.1,1,0,-0.236235418,-1.120578168,-0.493815326
4883.2,1,1,-0.224587936,1.056112399,-0.493815326
4883.3,1,0,-0.236235418,-1.120578168,-0.493815326
4884,1,1,-0.196301193,1.056112399,-0.493815326
4885,1,1,-0.149711265,1.056112399,-0.493815326
4886,1,0,-0.236235418,-1.120578168,-0.493815326
4887,1,1,-0.049875704,-0.757796407,-0.493815326
4888.1,1,0,-0.236235418,-1.120578168,-0.493815326
4888.2,1,0,-0.236235418,-1.120578168,-0.493815326
4889,1,1,-0.176334081,1.056112399,-0.493815326
4890,1,0,-0.236235418,-1.120578168,-0.493815326
4891,1,0,-0.236235418,-1.120578168,-0.493815326
4892,1,1,-0.208507755,1.056112399,-0.493815326
4893,1,1,0.166101893,1.056112399,0.934376058
4894,1,0,-0.236235418,-1.120578168,-0.493815326
4895,1,1,0.029992745,-0.757796407,-0.493815326
4896,1,0,-0.236235418,-1.120578168,-0.493815326
4897,1,0,-0.236235418,-1.120578168,-0.493815326
4898,1,1,0.253624401,1.056112399,0.934376058
4899,1,1,-0.187582221,-0.757796407,-0.493815326
4900,1,0,-0.236235418,-1.120578168,-0.493815326
4901,1,1,0.096549785,-0.757796407,-0.493815326
4903,1,1,0.163106826,-0.395014646,-0.493815326
4905,1,0,-0.236235418,-1.120578168,-0.493815326
4906,1,1,1.094905394,-0.757796407,-0.493815326
4908,1,1,-0.036537673,-0.395014646,0.934376058
4909,1,0,-0.236235418,-1.120578168,-0.493815326
4910,1,0,-0.236235418,-1.120578168,-0.493815326
4911,0,0,-0.236235418,-1.120578168,-0.493815326
4913,1,1,-0.069842816,-0.395014646,-0.493815326
4914,1,1,2.426046205,0.693330638,-0.493815326
4916,1,0,-0.236235418,-1.120578168,-0.493815326
4917.1,0,0,-0.236235418,-1.120578168,-0.493815326
4917.2,0,0,-0.236235418,-1.120578168,-0.493815326
4918,1,0,-0.236235418,-1.120578168,-0.493815326
4919,0,0,-0.236235418,-1.120578168,-0.493815326
4920.1,1,0,-0.236235418,-1.120578168,-0.493815326
4921,1,0,-0.236235418,-1.120578168,-0.493815326
4922,1,1,-0.212940453,1.056112399,-0.493815326
4923,0,0,-0.236235418,-1.120578168,-0.493815326
4924,0,0,-0.236235418,-1.120578168,-0.493815326
4926.1,1,0,-0.236235418,-1.120578168,-0.493815326
4926.2,1,1,-0.209612601,1.056112399,0.934376058
4927,1,1,-0.196301193,1.056112399,-0.493815326
4928,0,0,-0.236235418,-1.120578168,-0.493815326
4929,1,0,-0.236235418,-1.120578168,-0.493815326
4930.1,0,0,-0.236235418,-1.120578168,-0.493815326
4930.2,0,0,-0.236235418,-1.120578168,-0.493815326
4931,0,0,-0.236235418,-1.120578168,-0.493815326
4932,1,1,0.62900611,0.693330638,2.362567443
4933,1,0,-0.236235418,-1.120578168,-0.493815326
4934.1,1,1,-0.148380124,0.693330638,-0.493815326
4934.2,1,0,-0.236235418,-1.120578168,-0.493815326
4934.3,1,0,-0.236235418,-1.120578168,-0.493815326
4934.4,0,0,-0.236235418,-1.120578168,-0.493815326
4935,0,0,-0.236235418,-1.120578168,-0.493815326
4936,0,0,-0.236235418,-1.120578168,-0.493815326
4937,0,0,-0.236235418,-1.120578168,-0.493815326
4938,0,0,-0.236235418,-1.120578168,-0.493815326
4940,0,0,-0.236235418,-1.120578168,-0.493815326
4941,0,0,-0.236235418,-1.120578168,-0.493815326
4942,1,0,-0.236235418,-1.120578168,-0.493815326
4943,0,0,-0.236235418,-1.120578168,-0.493815326
4944,0,0,-0.236235418,-1.120578168,-0.493815326
4945,0,0,-0.236235418,-1.120578168,-0.493815326
4946.1,1,1,-0.22425515,0.693330638,-0.493815326
4946.2,0,0,-0.236235418,-1.120578168,-0.493815326
4947,1,0,-0.236235418,-1.120578168,-0.493815326
4948,1,1,-0.103121336,-0.757796407,-0.493815326
4949,0,0,-0.236235418,-1.120578168,-0.493815326
4950,1,0,-0.236235418,-1.120578168,-0.493815326
4951,0,0,-0.236235418,-1.120578168,-0.493815326
4952,0,0,-0.236235418,-1.120578168,-0.493815326
4953,0,0,-0.236235418,-1.120578168,-0.493815326
4954,0,0,-0.236235418,-1.120578168,-0.493815326
4955,0,0,-0.236235418,-1.120578168,-0.493815326
4956.1,0,0,-0.236235418,-1.120578168,-0.493815326
4956.2,1,1,-0.205619179,0.693330638,-0.493815326
4957,1,1,-0.185339249,0.693330638,-0.493815326
4958.1,0,0,-0.236235418,-1.120578168,-0.493815326
4958.2,0,0,-0.236235418,-1.120578168,-0.493815326
4958.3,0,0,-0.236235418,-1.120578168,-0.493815326
4959,1,0,-0.236235418,-1.120578168,-0.493815326
4960,0,0,-0.236235418,-1.120578168,-0.493815326
4962,1,0,-0.236235418,-1.120578168,-0.493815326
4963,1,0,-0.236235418,-1.120578168,-0.493815326
4964,0,0,-0.236235418,-1.120578168,-0.493815326
4965,1,0,-0.236235418,-1.120578168,-0.493815326
4966,0,0,-0.236235418,-1.120578168,-0.493815326
4968,0,0,-0.236235418,-1.120578168,-0.493815326
4970,1,0,-0.236235418,-1.120578168,-0.493815326
4971,1,1,-0.233905921,0.693330638,-0.493815326
4972,1,1,-0.181658644,1.056112399,-0.493815326
4973,1,1,0.096549785,-0.757796407,-0.493815326
4974,0,0,-0.236235418,-1.120578168,-0.493815326
4975,1,0,-0.236235418,-1.120578168,-0.493815326
4976,0,0,-0.236235418,-1.120578168,-0.493815326
4977,1,1,0.029992745,-0.757796407,-0.493815326
4978,1,1,0.049959857,-0.757796407,-0.493815326
4980,1,0,-0.236235418,-1.120578168,-0.493815326
4981,0,0,-0.236235418,-1.120578168,-0.493815326
4982,0,0,-0.236235418,-1.120578168,-0.493815326
4983,1,1,-0.212940453,1.056112399,-0.493815326
4984,0,0,-0.236235418,-1.120578168,-0.493815326
4985,1,1,-0.214604379,1.056112399,-0.493815326
4986,0,0,-0.236235418,-1.120578168,-0.493815326
4987,1,0,-0.236235418,-1.120578168,-0.493815326
4988.1,0,0,-0.236235418,-1.120578168,-0.493815326
4988.2,0,0,-0.236235418,-1.120578168,-0.493815326
4989,1,1,-0.176334081,1.056112399,-0.493815326
4990,1,0,-0.236235418,-1.120578168,-0.493815326
4991.1,1,1,0.615694702,0.693330638,2.362567443
4991.2,1,1,0.066599117,0.693330638,0.934376058
4992,1,1,-0.049875704,-0.395014646,-0.493815326
4993,0,0,-0.236235418,-1.120578168,-0.493815326
4994,1,1,-0.206617535,1.056112399,-0.493815326
4995,1,1,0.861955752,-0.395014646,-0.493815326
4996,0,0,-0.236235418,-1.120578168,-0.493815326
4997,1,0,-0.236235418,-1.120578168,-0.493815326
4998,1,1,0.183073938,-0.395014646,0.934376058
4999,1,0,-0.236235418,-1.120578168,-0.493815326
5000,1,1,-0.215602735,1.056112399,-0.493815326
5001,1,0,-0.236235418,-1.120578168,-0.493815326
5002,0,0,-0.236235418,-1.120578168,-0.493815326
5003,1,0,-0.236235418,-1.120578168,-0.493815326
5004,0,0,-0.236235418,-1.120578168,-0.493815326
5005,0,0,-0.236235418,-1.120578168,-0.493815326
5006,0,0,-0.236235418,-1.120578168,-0.493815326
5007,0,0,-0.236235418,-1.120578168,-0.493815326
5008,0,0,-0.236235418,-1.120578168,-0.493815326
5009,0,0,-0.236235418,-1.120578168,-0.493815326
5010,0,0,-0.236235418,-1.120578168,-0.493815326
5011,0,0,-0.236235418,-1.120578168,-0.493815326
5012,0,0,-0.236235418,-1.120578168,-0.493815326
5013,0,0,-0.236235418,-1.120578168,-0.493815326
5015,1,0,-0.236235418,-1.120578168,-0.493815326
5016,0,0,-0.236235418,-1.120578168,-0.493815326
5018,1,1,-0.036564296,-0.757796407,-0.493815326
5020,1,0,-0.236235418,-1.120578168,-0.493815326
5021,0,0,-0.236235418,-1.120578168,-0.493815326
5022,1,1,-0.21773256,1.056112399,-0.493815326
5024,0,0,-0.236235418,-1.120578168,-0.493815326
5025,0,0,-0.236235418,-1.120578168,-0.493815326
5026,1,1,-0.136399857,1.056112399,-0.493815326
5027.1,1,0,-0.236235418,-1.120578168,-0.493815326
5027.2,1,0,-0.236235418,-1.120578168,-0.493815326
5028,1,1,-0.219596157,1.056112399,-0.493815326
5029,1,0,-0.236235418,-1.120578168,-0.493815326
5030,1,1,0.029992745,0.693330638,-0.493815326
5031,1,1,-0.036564296,0.693330638,-0.493815326
5032,1,1,0.183073938,-0.757796407,0.934376058
5033,0,0,-0.236235418,-1.120578168,-0.493815326
5034,1,1,-0.063187112,1.056112399,-0.493815326
5035,1,1,-0.220261728,0.693330638,-0.493815326
5036.1,1,1,-0.220927298,1.056112399,0.934376058
5036.2,1,1,0.163106826,-0.757796407,-0.493815326
5037.1,0,0,-0.236235418,-1.120578168,-0.493815326
5037.2,0,0,-0.236235418,-1.120578168,-0.493815326
5039,1,1,-0.169724967,1.056112399,0.934376058
5040,0,0,-0.236235418,-1.120578168,-0.493815326
5041,1,1,-0.036564296,-0.757796407,-0.493815326
5042,1,1,-0.079826372,0.693330638,0.934376058
5043,1,1,-0.109777041,0.693330638,0.934376058
5044,1,1,0.229663866,-0.757796407,-0.493815326
5045,1,1,-0.136399857,0.693330638,-0.493815326
5046,0,0,-0.236235418,-1.120578168,-0.493815326
5047,1,1,-0.208281461,1.056112399,-0.493815326
5048.1,1,1,-0.089809928,1.056112399,2.362567443
5048.2,1,1,-0.210943742,1.056112399,-0.493815326
5049,0,0,-0.236235418,-1.120578168,-0.493815326
5050,0,0,-0.236235418,-1.120578168,-0.493815326
5051,0,0,-0.236235418,-1.120578168,-0.493815326
5052,1,1,-0.218930587,1.056112399,-0.493815326
5053,1,0,-0.236235418,-1.120578168,-0.493815326
5054,1,1,-0.23124364,1.056112399,-0.493815326
5055,0,0,-0.236235418,-1.120578168,-0.493815326
5056,1,1,-0.003285776,-0.757796407,-0.493815326
5057,0,0,-0.236235418,-1.120578168,-0.493815326
5058.1,1,0,-0.236235418,-1.120578168,-0.493815326
5058.2,1,0,-0.236235418,-1.120578168,-0.493815326
5059,1,1,-0.103121336,-0.395014646,-0.493815326
5060,1,1,-0.021921747,1.056112399,0.934376058
5061,1,1,-0.153039117,1.056112399,-0.493815326
5062,1,1,-0.211609313,1.056112399,0.934376058
5063,1,0,-0.236235418,-1.120578168,-0.493815326
5064,1,1,-0.216601091,1.056112399,-0.493815326
5065,1,1,-0.106915088,1.056112399,3.790758827
5066,1,0,-0.236235418,-1.120578168,-0.493815326
