a01,e01,e02,e06_sum,e07,Savings diversification,g02_1,g02,Land Acquired,g10,f_ed,m_ed,combined_ed,Input in economic activity,Input on use of generated income,Autonomy in personal decisions in household,Year
3594,1,0,-0.236235418,-1.120578168,-0.493815326,0.663616533,0.760681916,-0.055019301,0.115923025,0.594887101,0.648186894,0.700773149,0.026718333,0.039470649,-0.877430574,1
3596,1,1,-0.230910854,1.056112399,-0.493815326,-0.278685392,0.165030994,0.618977332,-0.378575835,0.253629251,-0.112487626,0.054893897,0.207428875,0.210600998,0.35866523,1
3606,1,1,10.41289107,-0.757796407,0.934376058,-0.501173347,-0.748300419,-0.172236106,-0.188737264,0.253629251,0.648186894,0.539303336,0.930271042,0.895122396,-0.053366704,1
3618,1,1,-0.190843516,1.056112399,-0.493815326,-0.38992937,-0.422677915,0.062197505,0.121128277,-1.111402145,-1.887394839,-1.721274048,-0.876834376,-0.816181099,-0.362390655,1
3620.1,0,0,-0.236235418,-1.120578168,-0.493815326,-0.474998293,-0.780068468,-0.250380643,-0.57147632,-2.817691391,-0.619603973,-1.721274048,0.930271042,0.895122396,0.35866523,1
3624,1,1,-0.04322,1.056112399,0.934376058,-0.461910767,-0.645054259,-0.103859636,-0.173427701,0.253629251,0.141070547,0.21636371,0.930271042,0.895122396,-0.980438557,1
3629,1,1,-0.060192045,1.056112399,0.934376058,-0.664767431,-0.772126456,0.042661371,-0.479618946,0.594887101,-0.619603973,-0.106575916,0.930271042,0.895122396,-1.289462508,1
3630,0,0,-0.236235418,-1.120578168,-0.493815326,-0.576426626,-0.66490929,0.042661371,0.04090617,1.618660648,0.648186894,1.185182589,0.930271042,0.895122396,1.1827291,1
3637,1,1,-0.185851738,1.056112399,0.934376058,-0.658223668,-0.764184443,0.042661371,-0.326523324,0.594887101,1.408861414,1.185182589,0.930271042,0.895122396,-0.053366704,1
3640,1,1,-0.22292401,-0.757796407,-0.493815326,-0.42919195,-0.486214013,0.042661371,0.255240042,1.277402799,0.394628721,0.862242963,0.026718333,0.039470649,0.193852457,1
3644,0,0,-0.236235418,-1.120578168,-0.493815326,0.212096861,0.165030994,-0.113627703,3.50086724,1.277402799,0.648186894,1.023712776,-2.683939795,-2.527484594,-1.90751041,1
3656,1,1,1.094905394,-0.757796407,-0.493815326,-0.540435927,-0.621228222,0.042661371,0.255240042,1.277402799,1.15530324,1.346652402,0.930271042,0.895122396,1.1827291,1
3672,1,1,-0.181325859,1.056112399,-0.493815326,-0.259054102,-0.549750112,-0.289452912,-0.448999822,0.253629251,0.141070547,0.21636371,0.32790257,0.324687898,-0.053366704,1
3682,1,1,-0.103121336,-0.757796407,-0.493815326,0.127027937,0.149146969,-0.006178965,0.974789468,1.277402799,0.648186894,1.023712776,-1.599676544,-0.4739204,-0.053366704,1
3690,1,1,0.429334988,-0.757796407,-0.493815326,-0.036566147,-0.009693276,0.042661371,0.590519455,1.277402799,1.662419587,1.669592028,-0.274465904,-0.245746601,0.152649264,1
3691,1,1,0.163106826,-0.757796407,-0.493815326,-0.030022384,-0.363112823,-0.401785684,0.004163221,1.959918497,1.662419587,1.992531655,-0.153992209,-0.131659701,-0.547805026,1
3692,1,1,0.096549785,-0.757796407,-0.493815326,-0.209975877,-0.236040626,0.023125237,-0.037172597,0.253629251,-1.887394839,-1.075394795,-0.876834376,-0.816181099,0.564681198,1
3697,1,1,-0.21593552,1.056112399,-0.493815326,-0.278685392,-0.756242431,-0.514118456,-0.510238071,0.594887101,0.648186894,0.700773149,-0.876834376,-0.388355225,-0.300585865,1
3706,1,0,-0.236235418,-1.120578168,-0.493815326,-0.651679904,-0.756242431,0.042661371,-0.681705168,-0.428886447,1.15530324,0.539303336,-0.876834376,0.895122396,0.564681198,1
3707,1,1,-0.195103167,1.056112399,0.934376058,-0.677854958,-0.78801048,0.042661371,-0.663333693,-0.087628598,0.141070547,0.054893897,0.930271042,0.895122396,1.1827291,1
3708,1,1,-0.156366969,0.693330638,0.934376058,-0.353938671,-0.394880872,0.042661371,0.521626425,-0.428886447,1.408861414,0.700773149,-0.876834376,-0.816181099,1.1827291,1
3711,1,1,-0.153039117,1.056112399,0.934376058,-0.360482434,-0.609315204,-0.211308375,-0.243851688,1.277402799,0.648186894,1.023712776,-2.683939795,-0.816181099,-0.053366704,1
3719,1,1,-0.15769811,1.056112399,2.362567443,-0.625504851,-0.724474382,0.042661371,-0.265285075,0.253629251,-0.112487626,0.054893897,0.026718333,0.039470649,-0.053366704,1
3721,1,1,1.850327804,0.693330638,0.934376058,-0.677854958,-0.78801048,0.042661371,-0.672519431,-0.428886447,-0.873162146,-0.752455169,0.930271042,0.895122396,1.1827291,1
3723,1,1,-0.208880474,1.056112399,0.934376058,-0.658223668,-0.764184443,0.042661371,-0.663333693,0.253629251,0.648186894,0.539303336,0.026718333,0.039470649,-0.053366704,1
3724,1,1,0.762120191,-0.757796407,-0.493815326,0.081221593,-0.343257792,-0.543422657,-0.066260765,1.277402799,1.15530324,1.346652402,0.32790257,0.324687898,-0.053366704,1
3725,1,1,-0.202956897,0.693330638,-0.493815326,0.01578396,-0.748300419,-0.94391341,-0.611281182,-0.770144296,,-1.559804235,-0.274465904,0.324687898,1.1827291,1
3728,1,1,0.229663866,0.693330638,-0.493815326,0.892648252,1.26102869,0.218486579,4.342893164,0.253629251,0.141070547,0.21636371,-0.575650139,-0.530963849,-0.053366704,1
3731,1,0,-0.236235418,-1.120578168,-0.493815326,-0.147810125,-0.144707485,0.042661371,-0.102391332,1.618660648,0.394628721,1.023712776,0.930271042,0.895122396,1.1827291,1
3732,1,0,-0.236235418,-1.120578168,-0.493815326,-0.586242271,-0.676822308,0.042661371,-0.427566435,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,1.1827291,1
3736,1,1,-0.019925036,1.056112399,2.362567443,-0.576426626,-0.521953069,0.218486579,-0.289780374,-1.111402145,-0.112487626,-0.590985356,0.207428875,0.210600998,0.564681198,1
3738,1,1,-0.103121336,1.056112399,0.934376058,-0.206703995,-0.339286786,-0.10874367,0.23993048,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,1.1827291,1
3739,1,1,0.029992745,1.056112399,-0.493815326,-0.069284964,-0.533866087,-0.553190724,-0.005022516,0.594887101,1.15530324,1.023712776,0.026718333,0.895122396,1.1827291,1
3742,1,1,-0.199096589,1.056112399,0.934376058,0.051774658,0.09752389,0.042661371,1.097265966,-0.428886447,-0.619603973,-0.590985356,-0.876834376,-0.816181099,-0.465398638,1
3743,1,1,-0.176666866,0.693330638,0.934376058,-0.357210553,0.609783682,1.283205897,1.173813777,-0.770144296,-1.887394839,-1.559804235,-1.599676544,-1.500702497,-0.671414606,1
3761,1,1,2.426046205,-0.757796407,0.934376058,0.689791587,1.149840518,0.38454372,2.781317814,1.277402799,1.408861414,1.508122215,-2.683939795,-2.527484594,-1.289462508,1
3772,1,0,-0.236235418,-1.120578168,-0.493815326,-0.15762577,-0.184417547,0.008473136,3.50086724,-0.428886447,-0.112487626,-0.26804573,-0.274465904,-1.386615597,-0.300585865,1
3773,1,0,-0.236235418,-1.120578168,-0.493815326,-0.154353888,0.006190748,0.238022713,-0.308151849,-0.428886447,0.141070547,-0.106575916,-0.425058022,-0.388355225,-0.053366704,1
3778,1,1,-0.206284749,1.056112399,0.934376058,-0.271487252,0.057813828,0.476363551,0.255240042,-0.428886447,-0.619603973,-0.590985356,-0.575650139,-0.530963849,-0.465398638,1
3779,1,1,-0.155035828,1.056112399,0.934376058,-0.367026198,-0.474300995,-0.035483166,-0.28365655,-1.111402145,0.141070547,-0.429515543,-0.274465904,0.895122396,0.35866523,1
3785,1,1,1.004387819,1.056112399,2.362567443,1.036611046,0.832160026,-0.523886523,0.175630318,-0.428886447,0.394628721,0.054893897,-0.274465904,-0.245746601,-0.053366704,1
3787,1,1,-0.185652067,0.693330638,-0.493815326,-0.265597865,-0.189976955,0.162808597,-0.044827378,0.594887101,0.394628721,0.539303336,-0.515413293,-0.4739204,-1.289462508,1
3788,1,1,1.278602826,0.693330638,0.934376058,-0.003847331,0.157088982,0.198950445,-0.020332079,1.277402799,0.394628721,0.862242963,-1.328610731,-0.388355225,-0.980438557,1
3789.1,1,1,-0.172340659,1.056112399,2.362567443,-0.213247758,-0.112939436,0.179414311,-0.213232563,0.594887101,-0.619603973,-0.106575916,0.930271042,0.895122396,-0.053366704,1
3798,1,1,0.782087303,1.056112399,0.934376058,-0.317947972,0.172973006,0.687353802,-0.009615385,-0.087628598,0.141070547,0.054893897,-0.425058022,-0.388355225,-0.795024186,1
3799,1,1,-0.226251862,1.056112399,-0.493815326,-0.422648186,-0.478272001,0.042661371,-0.479618946,-0.428886447,-0.366045799,-0.429515543,-0.274465904,-0.245746601,-1.289462508,1
3801,1,1,0.296220907,-0.757796407,0.934376058,-0.560067217,-0.645054259,0.042661371,-0.387761573,0.594887101,0.648186894,0.700773149,0.930271042,0.895122396,-1.289462508,1
3803,1,1,1.103225024,1.056112399,0.934376058,-0.324491736,-0.359141817,0.042661371,0.010287046,1.277402799,1.15530324,1.346652402,-1.780387086,-1.671832846,-0.300585865,1
3807,1,1,-0.05919369,1.056112399,0.934376058,-0.605873561,-0.744329413,-0.011062998,-0.494928509,-0.428886447,-0.112487626,-0.26804573,0.930271042,0.895122396,1.1827291,1
3809,1,1,0.802054415,0.693330638,0.934376058,-0.5273484,-0.525924075,0.140342042,1.663719769,-0.428886447,-0.619603973,-0.590985356,0.207428875,0.210600998,-1.289462508,1
3811.1,1,1,-0.123088449,1.056112399,0.934376058,-0.625504851,-0.367083829,0.482224392,-0.295904199,0.594887101,0.648186894,0.700773149,-2.232163441,-3.383136341,-1.78390083,1
3813,1,1,-0.219596157,1.056112399,-0.493815326,-0.173985178,0.093552883,0.374775653,3.317152493,-0.770144296,1.408861414,0.539303336,0.478494688,0.467296522,-0.980438557,1
3817,1,1,0.562449069,0.693330638,-0.493815326,0.879560725,1.88844766,1.009700017,1.492252672,-0.428886447,1.15530324,0.539303336,-1.23825546,-1.158441798,-0.053366704,1
3825,1,1,-0.156366969,-0.757796407,-0.493815326,2.55803603,2.908996239,-0.240612576,2.312845209,1.277402799,0.648186894,1.023712776,-0.425058022,-0.388355225,0.255657247,1
3827,1,1,-0.228248573,0.693330638,-0.493815326,-0.288501037,-0.351199805,-0.001294931,-0.497990421,-1.111402145,-1.887394839,-1.721274048,0.207428875,0.210600998,0.193852457,1
3828,1,1,-0.205286394,1.056112399,-0.493815326,-0.455367003,-0.649025265,-0.118511737,-0.608219269,-0.087628598,0.394628721,0.21636371,-0.515413293,-0.4739204,0.193852457,1
3835,1,0,-0.236235418,-1.120578168,-0.493815326,-0.638592378,-0.740358407,0.042661371,-0.577600145,-1.452659995,-1.126720319,-1.398334422,0.930271042,0.895122396,-1.289462508,1
3847,1,1,-0.218265017,1.056112399,0.934376058,-0.396473133,-0.446503952,0.042661371,-0.524016677,-0.428886447,0.141070547,-0.106575916,0.026718333,-0.816181099,0.441071618,1
3853,1,1,-0.189645489,1.056112399,-0.493815326,-0.151082006,0.006190748,0.23313868,-0.31090757,-0.428886447,-0.112487626,-0.26804573,0.026718333,0.039470649,-1.598486459,1
3854,1,1,-0.194304482,1.056112399,-0.493815326,-0.566610981,-0.652996271,0.042661371,-0.641900306,0.594887101,-1.887394839,-0.913924982,0.026718333,0.039470649,-0.465398638,1
3856,1,1,-0.221592869,1.056112399,0.934376058,0.087765357,0.403291363,0.365007586,-0.133622839,-0.428886447,-1.887394839,-1.398334422,-0.515413293,-0.4739204,0.441071618,1
3861,1,1,-0.221592869,0.693330638,-0.493815326,-0.350666789,-0.478272001,-0.064787368,-0.023393991,1.277402799,-0.366045799,0.377833523,-0.876834376,-0.816181099,0.255657247,1
3874,1,0,-0.236235418,-1.120578168,-0.493815326,-0.350666789,-0.668880296,-0.299220979,-0.436752172,-0.087628598,0.141070547,0.054893897,-1.23825546,-1.158441798,-0.465398638,1
3875,1,1,-0.212940453,1.056112399,-0.493815326,-0.674583076,-0.784039474,0.042661371,-0.651086044,-1.111402145,-1.887394839,-1.721274048,0.930271042,0.895122396,-0.053366704,1
3877,1,1,-0.205619179,1.056112399,-0.493815326,-0.664767431,-0.772126456,0.042661371,-0.644962219,1.277402799,-1.887394839,-0.590985356,0.930271042,0.895122396,0.564681198,1
3878,1,1,-0.20761589,1.056112399,-0.493815326,-0.658223668,-0.764184443,0.042661371,-0.614343094,0.253629251,-1.887394839,-1.075394795,-0.274465904,-0.245746601,0.35866523,1
3882,1,1,0.262942387,-0.757796407,-0.493815326,0.506566213,1.920215709,1.605552112,0.454264351,0.594887101,0.648186894,0.700773149,0.930271042,0.895122396,1.1827291,1
3885,1,0,-0.236235418,-1.120578168,-0.493815326,0.349515892,0.315929227,-0.133163838,-0.127499015,-0.087628598,-1.887394839,-1.236864609,0.930271042,0.895122396,1.1827291,1
3891.1,1,1,0.196385346,-0.757796407,-0.493815326,-0.082372491,0.403291363,0.618977332,-0.25916125,-0.087628598,-0.619603973,-0.429515543,-0.153992209,0.210600998,-0.671414606,1
3898,1,1,-0.014467358,-0.395014646,-0.493815326,3.084808981,2.905025233,-1.031826014,0.273611517,-0.770144296,-1.887394839,-1.559804235,0.930271042,0.895122396,1.1827291,1
3905,1,0,-0.236235418,-1.120578168,-0.493815326,0.774860511,0.101494896,-1.031826014,-0.415318785,-1.793917844,-1.887394839,-2.044213674,0.930271042,0.895122396,1.1827291,1
3908.1,1,0,-0.236235418,-1.120578168,-0.493815326,0.958085885,1.197492591,0.042661371,0.209311355,1.277402799,1.15530324,1.346652402,0.478494688,0.039470649,0.770697166,1
3916,1,0,-0.236235418,-1.120578168,-0.493815326,-0.664767431,0.268277154,1.322278165,-0.014208254,-0.770144296,0.394628721,-0.106575916,0.930271042,0.895122396,0.976713132,1
3917,1,1,-0.182989785,1.056112399,0.934376058,-0.357210553,-0.081171387,0.433384056,-0.513299983,-1.111402145,-1.887394839,-1.721274048,-0.876834376,-0.816181099,1.1827291,1
3935.1,1,0,-0.236235418,-1.120578168,-0.493815326,-0.553523454,-0.128823461,0.667817667,-0.324992368,-1.111402145,0.648186894,-0.106575916,0.026718333,0.467296522,1.1827291,1
3942,1,1,-0.163022673,1.056112399,0.934376058,-0.658223668,-0.724474382,0.091501706,-0.685379463,-0.770144296,-0.619603973,-0.752455169,0.930271042,0.895122396,1.1827291,1
3953,1,0,-0.236235418,-1.120578168,-0.493815326,-0.612417324,-0.708590357,0.042661371,-0.687828993,-1.111402145,-0.619603973,-0.913924982,0.478494688,0.039470649,0.35866523,1
3956,1,1,-0.23124364,1.056112399,-0.493815326,-0.68112684,-0.791981486,0.042661371,-0.713855249,-1.111402145,-1.126720319,-1.236864609,0.930271042,0.895122396,1.1827291,1
3957,1,1,0.413361298,1.056112399,2.362567443,-0.573154744,-0.660938284,0.042661371,-0.573007276,-0.428886447,1.15530324,0.539303336,-0.274465904,0.324687898,1.1827291,1
3974,1,1,-0.14172442,1.056112399,0.934376058,-0.455367003,0.276219166,1.019468084,-0.055544072,-1.111402145,-0.619603973,-0.913924982,-0.425058022,0.039470649,0.935509939,1
3980,1,0,-0.236235418,-1.120578168,-0.493815326,-0.651679904,-0.637112247,0.189182378,-0.649248896,-0.428886447,-1.887394839,-1.398334422,0.930271042,0.039470649,0.770697166,1
3983,1,1,0.476590487,0.693330638,0.934376058,-0.252510339,-0.16059151,0.179414311,-0.314275674,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,0.564681198,1
3986,1,1,2.559160286,-0.757796407,-0.493815326,0.71596664,0.665377768,-0.250380643,-0.130254736,-1.111402145,0.648186894,-0.106575916,-1.780387086,0.895122396,1.1827291,1
3988,1,1,0.034651737,1.056112399,0.934376058,-0.648408023,-0.593431179,0.238022713,-0.448999822,-0.770144296,0.394628721,-0.106575916,0.930271042,0.895122396,1.1827291,1
3990,1,1,-0.216933876,1.056112399,-0.493815326,1.658268566,2.079055955,0.081733639,1.085018316,1.277402799,0.394628721,0.862242963,0.629086805,-0.816181099,0.976713132,1
3998.1,1,1,-0.185652067,1.056112399,-0.493815326,-0.54697969,-0.629170235,0.042661371,-0.644349836,-0.428886447,1.15530324,0.539303336,0.32790257,0.324687898,1.1827291,1
4004,1,1,-0.227915788,1.056112399,-0.493815326,-0.455367003,-0.303547731,0.306399183,-0.311213762,-0.087628598,0.141070547,0.054893897,-0.425058022,-0.388355225,-1.289462508,1
4005,1,1,-0.228248573,1.056112399,-0.493815326,1.749881253,2.158476078,0.042661371,1.100327878,1.277402799,1.15530324,1.346652402,-1.479202849,-1.101398349,0.152649264,1
4009,1,1,-0.212274883,1.056112399,-0.493815326,-0.54697969,-0.271779682,0.482224392,-0.403071135,0.253629251,-0.619603973,-0.26804573,-0.274465904,-0.816181099,-1.289462508,1
4015,1,1,-0.180327504,0.693330638,-0.493815326,-0.589514152,-0.49018502,0.277094982,-0.550042933,-0.428886447,0.648186894,0.21636371,0.478494688,0.039470649,1.1827291,1
4017.1,1,1,-0.210943742,0.693330638,-0.493815326,-0.052925556,-0.434590934,-0.455510053,-0.566883451,-0.770144296,0.394628721,-0.106575916,-0.425058022,-0.816181099,0.688290778,1
4017.2,1,0,-0.236235418,-1.120578168,-0.493815326,-0.052925556,-0.363112823,-0.367597449,-0.560759626,-0.770144296,0.394628721,-0.106575916,0.930271042,0.895122396,0.873705149,1
4019,1,1,-0.02658074,0.693330638,0.934376058,-0.331035499,-0.390909866,0.013357169,-0.528303354,-0.770144296,-0.619603973,-0.752455169,0.026718333,-0.816181099,-0.362390655,1
4035,1,1,-0.232241995,1.056112399,-0.493815326,-0.592786034,-0.299576725,0.516412627,1.011532417,-0.087628598,0.648186894,0.377833523,-0.425058022,-0.388355225,-1.289462508,1
4045,1,0,-0.236235418,-1.120578168,-0.493815326,0.159746754,0.403291363,0.257558848,0.051622864,-0.087628598,-0.619603973,-0.429515543,-0.153992209,-0.388355225,-0.795024186,1
4046.1,1,1,0.276253795,1.056112399,0.934376058,-0.671311195,-0.61328621,0.247790781,-0.494928509,-0.428886447,-0.873162146,-0.752455169,0.32790257,0.324687898,1.1827291,1
4056,1,1,-0.218344885,1.056112399,-0.493815326,-0.265597865,-0.275750688,0.057313472,-0.23466595,1.277402799,1.15530324,1.346652402,-1.328610731,-1.244006973,0.441071618,1
4058,1,1,-0.189645489,1.056112399,0.934376058,-0.625504851,-0.71653237,0.052429438,-0.494928509,-0.770144296,-0.619603973,-0.752455169,0.32790257,0.324687898,0.193852457,1
4060.1,1,1,-0.234238706,1.056112399,-0.493815326,2.116332002,1.689897353,-1.080666349,1.917858503,-1.111402145,-0.619603973,-0.913924982,0.207428875,0.039470649,-0.053366704,1
4068,1,1,-0.197046632,1.056112399,0.934376058,-0.671311195,-0.780068468,0.042661371,-0.678643256,-0.428886447,0.394628721,0.054893897,0.930271042,0.895122396,1.1827291,1
4069,1,1,0.396056468,0.693330638,-0.493815326,-0.357210553,-0.351199805,0.101269774,0.169506493,0.253629251,0.648186894,0.539303336,0.930271042,0.895122396,1.1827291,1
4071,1,1,-0.049875704,1.056112399,0.934376058,-0.632048614,-0.740358407,0.032893304,-0.519423808,0.594887101,0.394628721,0.539303336,0.930271042,0.895122396,1.1827291,1
4076,0,0,-0.236235418,-1.120578168,-0.493815326,-0.403016896,-0.454445964,0.042661371,-0.277532725,1.277402799,1.408861414,1.508122215,-0.274465904,-0.245746601,0.35866523,1
4082,0,0,-0.236235418,-1.120578168,-0.493815326,-0.560067217,-0.645054259,0.042661371,-0.418380697,0.594887101,0.648186894,0.700773149,0.930271042,0.895122396,-0.053366704,1
4084,0,0,-0.236235418,-1.120578168,-0.493815326,-0.056197438,-0.05734535,0.013357169,0.397618971,0.594887101,0.648186894,0.700773149,0.026718333,0.039470649,0.441071618,1
4090,0,0,-0.236235418,-1.120578168,-0.493815326,-0.671311195,-0.780068468,0.042661371,-0.648024131,-0.428886447,0.648186894,0.21636371,0.930271042,0.895122396,1.1827291,1
4091,0,0,-0.236235418,-1.120578168,-0.493815326,0.002696433,-0.033519313,-0.045251233,-0.148932402,0.93614495,0.648186894,0.862242963,-2.683939795,-2.527484594,-1.289462508,1
4106,1,1,-0.169678377,-0.757796407,-0.493815326,-0.664767431,-0.772126456,0.042661371,-0.718448118,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,1.1827291,1
4110,1,1,-0.09247221,1.056112399,2.362567443,-0.677854958,-0.668880296,0.189182378,-0.686298037,0.253629251,0.141070547,0.21636371,0.930271042,0.895122396,1.1827291,1
4114,1,1,-0.102655437,0.693330638,0.934376058,-0.671311195,-0.684764321,0.159878176,-0.700076643,0.253629251,0.141070547,0.21636371,0.930271042,0.895122396,-0.053366704,1
4115,1,1,0.163106826,0.693330638,-0.493815326,-0.154353888,0.165030994,0.433384056,-0.207414929,1.277402799,1.408861414,1.508122215,-0.876834376,-0.816181099,-0.795024186,1
4117,1,1,-0.149711265,1.056112399,2.362567443,-0.592786034,-0.684764321,0.042661371,-0.661802737,1.277402799,1.15530324,1.346652402,0.32790257,0.324687898,-2.525558312,1
